code,county,name,type,district,city,enrollment,pbe_pct,exempt,med_exempt,rel_exempt
6030266,ORANGE,FREMONT ELEMENTARY,PUBLIC,SANTA ANA UNIFIED,SANTA ANA,99,1,1.01,0,0
6108484,ORANGE,GARFIELD ELEMENTARY,PUBLIC,SANTA ANA UNIFIED,SANTA ANA,138,0,0,0,0
6110175,ORANGE,GEORGE WASHINGTON CARVER ELEMENTARY,PUBLIC,SANTA ANA UNIFIED,SANTA ANA,174,0,0,0.57,0
6099816,ORANGE,GREENVILLE FUNDAMENTAL ELEMENTARY,PUBLIC,SANTA ANA UNIFIED,SANTA ANA,169,0,0,0,0
116582,ORANGE,HEROES ELEMENTARY,PUBLIC,SANTA ANA UNIFIED,SANTA ANA,90,1,1.11,0,0
6030274,ORANGE,HOOVER ELEMENTARY,PUBLIC,SANTA ANA UNIFIED,SANTA ANA,62,0,0,0,0
6030282,ORANGE,JEFFERSON ELEMENTARY,PUBLIC,SANTA ANA UNIFIED,SANTA ANA,133,2,2.26,0,2.26
6116917,ORANGE,JIM THORPE FUNDAMENTAL,PUBLIC,SANTA ANA UNIFIED,SANTA ANA,170,0,0,0,0
6107692,ORANGE,JOHN F. KENNEDY ELEMENTARY,PUBLIC,SANTA ANA UNIFIED,SANTA ANA,164,0,0,0,0
6098552,ORANGE,JOHN MUIR FUNDAMENTAL ELEMENTARY,PUBLIC,SANTA ANA UNIFIED,SANTA ANA,171,2,1.75,0,1.75
6106165,ORANGE,JOSE SEPULVEDA ELEMENTARY,PUBLIC,SANTA ANA UNIFIED,SANTA ANA,82,0,0,1.22,0
6030316,ORANGE,LOWELL ELEMENTARY,PUBLIC,SANTA ANA UNIFIED,SANTA ANA,149,0,0,0,0
6030324,ORANGE,MADISON ELEMENTARY,PUBLIC,SANTA ANA UNIFIED,SANTA ANA,186,0,0,0,0
108373,ORANGE,MANUEL ESQUEDA ELEMENTARY,PUBLIC,SANTA ANA UNIFIED,SANTA ANA,143,0,0,0,0
6030332,ORANGE,MARTIN ELEMENTARY,PUBLIC,SANTA ANA UNIFIED,SANTA ANA,153,0,0,0,0
6113377,ORANGE,MARTIN LUTHER KING JR. ELEMENTARY,PUBLIC,SANTA ANA UNIFIED,SANTA ANA,131,0,0,0.76,0
6110183,ORANGE,MARTIN R. HENINGER ELEMENTARY,PUBLIC,SANTA ANA UNIFIED,SANTA ANA,146,0,0,0,0
6030357,ORANGE,MONROE ELEMENTARY,PUBLIC,SANTA ANA UNIFIED,SANTA ANA,90,0,0,0,0
6030365,ORANGE,MONTE VISTA ELEMENTARY,PUBLIC,SANTA ANA UNIFIED,SANTA ANA,103,0,0,0,0
109066,ORANGE,ORANGE COUNTY EDUCATIONAL ARTS ACADEMY,PUBLIC,SANTA ANA UNIFIED,SANTA ANA,93,4,4.3,0,0
6109904,ORANGE,PIO PICO ELEMENTARY,PUBLIC,SANTA ANA UNIFIED,SANTA ANA,118,0,0,0,0
6030407,ORANGE,SANTIAGO ELEMENTARY,PUBLIC,SANTA ANA UNIFIED,SANTA ANA,142,1,0.7,0,0
6071195,ORANGE,TAFT ELEMENTARY,PUBLIC,SANTA ANA UNIFIED,SANTA ANA,104,0,0,0,0
6030399,ORANGE,THEODORE ROOSEVELT ELEMENTARY,PUBLIC,SANTA ANA UNIFIED,SANTA ANA,144,0,0,0,0
6030241,ORANGE,THOMAS A. EDISON ELEMENTARY,PUBLIC,SANTA ANA UNIFIED,SANTA ANA,112,0,0,0,0
6111298,ORANGE,WALKER ELEMENTARY,PUBLIC,SANTA ANA UNIFIED,SANTA ANA,91,0,0,0,0
6114631,ORANGE,WALLACE R. DAVIS ELEMENTARY,PUBLIC,SANTA ANA UNIFIED,SANTA ANA,126,0,0,0,0
6030431,ORANGE,WASHINGTON ELEMENTARY,PUBLIC,SANTA ANA UNIFIED,SANTA ANA,159,0,0,0,0
6030449,ORANGE,WILSON ELEMENTARY,PUBLIC,SANTA ANA UNIFIED,SANTA ANA,145,0,0,0,0
